domain,entity_id,record_name,entity_grain,entity_primary_key,parent_entity_id,element_name,business_name,description,source_type_raw,logical_type,max_length,scale,xml_path,physical_table,physical_columns,is_key,is_reference,reference_entity_id,reference_target_columns,is_collection,confidence,source_sheet,source_row,search_terms,notes
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,FinancialsDate,Financials Date,Date of the financial statements that appear on the deal profile.,DateTime,datetime,,,/ECM/Deals/Deal/FinancialsDate,ECMDeal,FinancialsDate,false,false,,,false,documented,ECM_nn.xml,30,FinancialsDate | Financials Date | Date of the financial statements that appear on the deal profile.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,FirstTradeDate,First Trade Date,Security's first day of trading on the stock exchange.,DateTime,datetime,,,/ECM/Deals/Deal/FirstTradeDate,ECMDeal,FirstTradeDate,false,false,,,false,documented,ECM_nn.xml,31,FirstTradeDate | First Trade Date | Security's first day of trading on the stock exchange.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,GrossFeeDisclosed,Gross Fee (Disc),Total gross spread fee (disclosed) in dollars for the offering.,Money(4),money,,4,/ECM/Deals/Deal/GrossFeeDisclosed,ECMDealGrossFeeDisclosed,ECMDealDealId;CurrencyISOCode;Value,false,false,,,false,documented,ECM_nn.xml,32,GrossFeeDisclosed | Gross Fee (Disc) | Total gross spread fee (disclosed) in dollars for the offering.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,Guarantors,Guarantor,Guarantors of the tranche.,Collection,collection,,,/ECM/Deals/Deal/Guarantors,ECMDealGuarantors,,false,false,,,true,documented,ECM_nn.xml,33,Guarantors | Guarantor | Guarantors of the tranche.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,HasLoan,Syndicated Loan Flag,Banks had a prior lending relationship with the Issuer.,Bool,boolean,,,/ECM/Deals/Deal/HasLoan,ECMDeal,HasLoan,false,false,,,false,documented,ECM_nn.xml,34,HasLoan | Syndicated Loan Flag | Banks had a prior lending relationship with the Issuer.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,InitialTermsDate,Initial Terms Date,Date security's initial terms were filed with the SEC.,DateTime,datetime,,,/ECM/Deals/Deal/InitialTermsDate,ECMDeal,InitialTermsDate,false,false,,,false,documented,ECM_nn.xml,35,InitialTermsDate | Initial Terms Date | Date security's initial terms were filed with the SEC.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsBCCorSPAC,BCC/SPAC Flag,Indicates whether the issuer is a Blank Check Company or Special Purpose Acquisition Vehicle.,Bool,boolean,,,/ECM/Deals/Deal/IsBCCorSPAC,ECMDeal,IsBCCorSPAC,false,false,,,false,documented,ECM_nn.xml,36,IsBCCorSPAC | BCC/SPAC Flag | Indicates whether the issuer is a Blank Check Company or Special Purpose Acquisition Vehicle.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsBDC,BDC Flag,Indicates whether the issuer is a Business Development Company.,Bool,boolean,,,/ECM/Deals/Deal/IsBDC,ECMDeal,IsBDC,false,false,,,false,documented,ECM_nn.xml,37,IsBDC | BDC Flag | Indicates whether the issuer is a Business Development Company.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsBeneficialInterest,Shares of Beneficial Interest Flag,Identifies transaction as consisting of shares of beneficial interest.,Bool,boolean,,,/ECM/Deals/Deal/IsBeneficialInterest,ECMDeal,IsBeneficialInterest,false,false,,,false,documented,ECM_nn.xml,38,IsBeneficialInterest | Shares of Beneficial Interest Flag | Identifies transaction as consisting of shares of beneficial interest.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsBestEfforts,Best Efforts Flag,Non-underwritten offering.,Bool,boolean,,,/ECM/Deals/Deal/IsBestEfforts,ECMDeal,IsBestEfforts,false,false,,,false,documented,ECM_nn.xml,39,IsBestEfforts | Best Efforts Flag | Non-underwritten offering.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsCarveOut,Carve Out (Y/N),Set to true if the deal is a carve out.,Bool,boolean,,,/ECM/Deals/Deal/IsCarveOut,ECMDeal,IsCarveOut,false,false,,,false,documented,ECM_nn.xml,40,IsCarveOut | Carve Out (Y/N) | Set to true if the deal is a carve out.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsCumulative,Cumulative Flag,Arrangement in which a payment due is carried over to the following period.,Bool,boolean,,,/ECM/Deals/Deal/IsCumulative,ECMDeal,IsCumulative,false,false,,,false,documented,ECM_nn.xml,41,IsCumulative | Cumulative Flag | Arrangement in which a payment due is carried over to the following period.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsDeleted,Record deleted flag,Flag to indicate that the deal identified by the DealNo key value has been removed from the feed.,Bool,boolean,,,/ECM/Deals/Deal/IsDeleted,ECMDeal,IsDeleted,false,false,,,false,documented,ECM_nn.xml,42,IsDeleted | Record deleted flag | Flag to indicate that the deal identified by the DealNo key value has been removed from the feed.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsFirstFollowOn,First Follow-On Flag,Issuers first follow-on following an IPO.,Bool,boolean,,,/ECM/Deals/Deal/IsFirstFollowOn,ECMDeal,IsFirstFollowOn,false,false,,,false,documented,ECM_nn.xml,43,IsFirstFollowOn | First Follow-On Flag | Issuers first follow-on following an IPO.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsInternet,Internet Related Flag,Indicates if the issuer's primary business is internet-related.,Bool,boolean,,,/ECM/Deals/Deal/IsInternet,ECMDeal,IsInternet,false,false,,,false,documented,ECM_nn.xml,44,IsInternet | Internet Related Flag | Indicates if the issuer's primary business is internet-related.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsMLP,MLP Flag,Indicates whether issuer is a Master Limited Partnership.,Bool,boolean,,,/ECM/Deals/Deal/IsMLP,ECMDeal,IsMLP,false,false,,,false,documented,ECM_nn.xml,45,IsMLP | MLP Flag | Indicates whether issuer is a Master Limited Partnership.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsNewListing,New Listing Flag,Indicates whether the offering is an IPO or listing on a new exchange for the first time.,Bool,boolean,,,/ECM/Deals/Deal/IsNewListing,ECMDeal,IsNewListing,false,false,,,false,documented,ECM_nn.xml,46,IsNewListing | New Listing Flag | Indicates whether the offering is an IPO or listing on a new exchange for the first time.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsNoExposureOvernight,No Trading Exposure (Overnight) Flag,Indicates the offering launched after the trading market had closed and priced before it reopened.,Bool,boolean,,,/ECM/Deals/Deal/IsNoExposureOvernight,ECMDeal,IsNoExposureOvernight,false,false,,,false,documented,ECM_nn.xml,47,IsNoExposureOvernight | No Trading Exposure (Overnight) Flag | Indicates the offering launched after the trading market had closed and priced before it reopened.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsNonUsDomestic,Domestic Deal (non-US) Flag,Identifies a deal that has raised capital just in the domestic market.,Bool,boolean,,,/ECM/Deals/Deal/IsNonUsDomestic,ECMDeal,IsNonUsDomestic,false,false,,,false,documented,ECM_nn.xml,48,IsNonUsDomestic | Domestic Deal (non-US) Flag | Identifies a deal that has raised capital just in the domestic market.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsOpenAuction,Open/Auction Deal Flag,Indicates whether the offering was sold via an open or Dutch auction.,Bool,boolean,,,/ECM/Deals/Deal/IsOpenAuction,ECMDeal,IsOpenAuction,false,false,,,false,documented,ECM_nn.xml,49,IsOpenAuction | Open/Auction Deal Flag | Indicates whether the offering was sold via an open or Dutch auction.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsPermanentCapital,Permanent Capital Flag,Indicates whether the company is a Permanent Capital Vehicle.,Bool,boolean,,,/ECM/Deals/Deal/IsPermanentCapital,ECMDeal,IsPermanentCapital,false,false,,,false,documented,ECM_nn.xml,50,IsPermanentCapital | Permanent Capital Flag | Indicates whether the company is a Permanent Capital Vehicle.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsPrivatization,Privatization Flag,"A state/government owned entity, which does an equity offering.",Bool,boolean,,,/ECM/Deals/Deal/IsPrivatization,ECMDeal,IsPrivatization,false,false,,,false,documented,ECM_nn.xml,51,"IsPrivatization | Privatization Flag | A state/government owned entity, which does an equity offering.",
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsRedChip,Red Chip Flag,Companies incorporated and listed in Hong Kong whose main business is in mainland China.,Bool,boolean,,,/ECM/Deals/Deal/IsRedChip,ECMDeal,IsRedChip,false,false,,,false,documented,ECM_nn.xml,52,IsRedChip | Red Chip Flag | Companies incorporated and listed in Hong Kong whose main business is in mainland China.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsRule415,Rule 415 Flag,Indicates if the offering is under the SEC rule allowing for shelf registrations to be issued in the future.,Bool,boolean,,,/ECM/Deals/Deal/IsRule415,ECMDeal,IsRule415,false,false,,,false,documented,ECM_nn.xml,53,IsRule415 | Rule 415 Flag | Indicates if the offering is under the SEC rule allowing for shelf registrations to be issued in the future.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsSECRegistered,SEC Registered Flag,Indicates if the issue is registered with the SEC.,Bool,boolean,,,/ECM/Deals/Deal/IsSECRegistered,ECMDeal,IsSECRegistered,false,false,,,false,documented,ECM_nn.xml,54,IsSECRegistered | SEC Registered Flag | Indicates if the issue is registered with the SEC.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsSelfFunded,Self Funded,"Indicates that the issuer on the deal matches any bank in any role on the syndicate, on at least one tranche of the deal.",Bool,boolean,,,/ECM/Deals/Deal/IsSelfFunded,ECMDeal,IsSelfFunded,false,false,,,false,documented,ECM_nn.xml,55,"IsSelfFunded | Self Funded | Indicates that the issuer on the deal matches any bank in any role on the syndicate, on at least one tranche of the deal.",
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsShelfTakedown,Shelf Takedown Flag,Indicates if the security is being issued from a shelf registration.,Bool,boolean,,,/ECM/Deals/Deal/IsShelfTakedown,ECMDeal,IsShelfTakedown,false,false,,,false,documented,ECM_nn.xml,56,IsShelfTakedown | Shelf Takedown Flag | Indicates if the security is being issued from a shelf registration.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsSimultaneousOffering,Simultaneous Offering Flag,Indicates whether the issuer is simultaneously offering a different security.,Bool,boolean,,,/ECM/Deals/Deal/IsSimultaneousOffering,ECMDeal,IsSimultaneousOffering,false,false,,,false,documented,ECM_nn.xml,57,IsSimultaneousOffering | Simultaneous Offering Flag | Indicates whether the issuer is simultaneously offering a different security.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsSponsorRelated,Financial Sponsor Related Flag,Indicates whether there is a Financial Sponsor on the deal.,Bool,boolean,,,/ECM/Deals/Deal/IsSponsorRelated,ECMDeal,IsSponsorRelated,false,false,,,false,documented,ECM_nn.xml,58,IsSponsorRelated | Financial Sponsor Related Flag | Indicates whether there is a Financial Sponsor on the deal.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IssuerId,ECM Issuer,Pointer to the Company Record for the Issuer of the deal.,Int,integer,,,/ECM/Deals/Deal/IssuerId,ECMDeal,IssuerId,false,true,company.company,Id,false,documented,ECM_nn.xml,59,IssuerId | ECM Issuer | Pointer to the Company Record for the Issuer of the deal.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IssuerRevenue,Revenue,Issuer revenue for the fiscal year displayed in the deal profile.,Money(3),money,,3,/ECM/Deals/Deal/IssuerRevenue,ECMDealIssuerRevenue,ECMDealDealId;CurrencyISOCode;Value,false,false,,,false,documented,ECM_nn.xml,60,IssuerRevenue | Revenue | Issuer revenue for the fiscal year displayed in the deal profile.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsTrackingStock,Tracking Stock Flag,Stock which pays a dividend based on the performance of a part of a company.,Bool,boolean,,,/ECM/Deals/Deal/IsTrackingStock,ECMDeal,IsTrackingStock,false,false,,,false,documented,ECM_nn.xml,61,IsTrackingStock | Tracking Stock Flag | Stock which pays a dividend based on the performance of a part of a company.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsUSIPO,US IPO Flag,Indicates whether the offering is the first time an issuer has made a public offering in the US.,Bool,boolean,,,/ECM/Deals/Deal/IsUSIPO,ECMDeal,IsUSIPO,false,false,,,false,documented,ECM_nn.xml,62,IsUSIPO | US IPO Flag | Indicates whether the offering is the first time an issuer has made a public offering in the US.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsUSMarketed,Deal US Marketed Flag,Sold to US investors either SEC registered or 144A.,Bool,boolean,,,/ECM/Deals/Deal/IsUSMarketed,ECMDeal,IsUSMarketed,false,false,,,false,documented,ECM_nn.xml,63,IsUSMarketed | Deal US Marketed Flag | Sold to US investors either SEC registered or 144A.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,IsWithdrawnPostLaunch,Withdrawn Post Launch Flag,Indicates whether an offering was withdrawn after the start of the launch period.,Bool,boolean,,,/ECM/Deals/Deal/IsWithdrawnPostLaunch,ECMDeal,IsWithdrawnPostLaunch,false,false,,,false,documented,ECM_nn.xml,64,IsWithdrawnPostLaunch | Withdrawn Post Launch Flag | Indicates whether an offering was withdrawn after the start of the launch period.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,LatestFilingDate,Latest Filing Date,"Latest of filing date, initial terms date or revision date.",DateTime,datetime,,,/ECM/Deals/Deal/LatestFilingDate,ECMDeal,LatestFilingDate,false,false,,,false,documented,ECM_nn.xml,65,"LatestFilingDate | Latest Filing Date | Latest of filing date, initial terms date or revision date.",
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,LBOMNADeals,LBO MNA Deals,Link to original LBO of portfolio company in the case of sponsor backed deals.,Collection,collection,,,/ECM/Deals/Deal/LBOMNADeals,ECMDealLBOMNADeals,,false,false,,,true,documented,ECM_nn.xml,66,LBOMNADeals | LBO MNA Deals | Link to original LBO of portfolio company in the case of sponsor backed deals.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,Listings,Stock Exchanges,List of Stock Exchanges where the transaction is being listed.,Collection,collection,,,/ECM/Deals/Deal/Listings,ECMDealListings,,false,false,,,true,documented,ECM_nn.xml,67,Listings | Stock Exchanges | List of Stock Exchanges where the transaction is being listed.,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,LockupExpiryDate,Lock-up Expiration Date,"Expiration date of the lock-up period, in case of multiple lock-up periods the shortest period.",DateTime,datetime,,,/ECM/Deals/Deal/LockupExpiryDate,ECMDeal,LockupExpiryDate,false,false,,,false,documented,ECM_nn.xml,68,"LockupExpiryDate | Lock-up Expiration Date | Expiration date of the lock-up period, in case of multiple lock-up periods the shortest period.",
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,LockupNote,Lockup Note,Comment on the lockup,String(1000),string,1000,,/ECM/Deals/Deal/LockupNote,ECMDeal,LockupNote,false,false,,,false,documented,ECM_nn.xml,69,LockupNote | Lockup Note | Comment on the lockup,
ECM,ecm.deal,Deal,"One row per ECM Deal, identified by DealId.",DealId,,LockupProvisionDays,Lockup Provision,Period of time following an IPO where options cannot be sold,Int,integer,,,/ECM/Deals/Deal/LockupProvisionDays,ECMDeal,LockupProvisionDays,false,false,,,false,documented,ECM_nn.xml,70,LockupProvisionDays | Lockup Provision | Period of time following an IPO where options cannot be sold,
